id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,complain,response,children,expenses,purchases,acceptcmpg,generation,first_day,years
9949,1976,graduate,relation,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,2,877,23,0,Gen_X,2024-01-01,11.0
10837,1975,graduate,relation,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,1,68,12,0,Gen_X,2024-01-01,11.0
3120,1981,graduate,relation,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,1,22,12,0,Millennial,2024-01-01,10.0
5885,1973,post_graduate,relation,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,3,211,24,0,Gen_X,2024-01-01,11.0
4050,1966,post_graduate,relation,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,0,127,11,0,Gen_X,2024-01-01,10.0
3830,1953,post_graduate,relation,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,2,459,19,0,Baby_boomers,2024-01-01,10.0
7987,1969,graduate,relation,65747.0,0,1,2014-07-03,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,1,460,25,1,Gen_X,2024-01-01,10.0
7798,1972,post_graduate,relation,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,1,429,24,0,Gen_X,2024-01-01,11.0
92,1988,graduate,single,34176.0,1,0,2014-12-05,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,1,89,17,0,Millennial,2024-01-01,9.0
7055,1952,post_graduate,relation,61010.0,0,1,2012-09-10,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,1,1021,31,0,Baby_boomers,2024-01-01,11.0
10240,1949,graduate,relation,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,0,1381,25,1,Baby_boomers,2024-01-01,11.0
3025,1958,graduate,single,49967.0,0,1,2013-08-07,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,1,306,22,0,Baby_boomers,2024-01-01,10.0
9283,1978,graduate,single,60199.0,1,2,2013-12-09,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,3,18,8,0,Gen_X,2024-01-01,10.0
9970,1977,graduate,relation,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,1,162,11,0,Gen_X,2024-01-01,10.0
2730,1955,graduate,single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,0,1231,19,0,Baby_boomers,2024-01-01,10.0
2795,1958,post_graduate,single,30523.0,2,1,2013-01-07,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,3,13,11,0,Baby_boomers,2024-01-01,11.0
9260,1945,post_graduate,relation,70356.0,0,0,2012-05-11,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,0,1706,33,0,Builder,2024-01-01,12.0
8182,1984,graduate,relation,23228.0,1,0,2014-05-01,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,1,121,19,0,Millennial,2024-01-01,10.0
10095,1975,post_graduate,single,74165.0,0,0,2013-01-05,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,0,1293,22,0,Gen_X,2024-01-01,11.0
8475,1973,post_graduate,relation,157243.0,0,1,2014-01-03,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,1,1608,37,0,Gen_X,2024-01-01,10.0
4370,1966,graduate,relation,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,3,88,15,0,Gen_X,2024-01-01,10.0
10573,1953,graduate,single,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,0,421,21,1,Baby_boomers,2024-01-01,10.0
3712,1959,graduate,single,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,0,259,16,1,Baby_boomers,2024-01-01,10.0
6637,1988,graduate,single,66951.0,0,0,2013-02-11,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,0,1117,16,0,Millennial,2024-01-01,11.0
3152,1957,graduate,relation,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,2,89,14,0,Baby_boomers,2024-01-01,10.0
5610,1965,graduate,relation,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,2,36,13,0,Gen_X,2024-01-01,10.0
6460,1982,graduate,relation,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,1,57,15,0,Millennial,2024-01-01,10.0
1349,1970,graduate,relation,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,2,148,14,0,Gen_X,2024-01-01,10.0
1880,1959,post_graduate,relation,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,2,93,13,0,Baby_boomers,2024-01-01,10.0
641,1967,graduate,single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,1,119,11,1,Gen_X,2024-01-01,10.0
8717,1975,post_graduate,relation,80427.0,0,1,2012-12-09,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,1,1835,33,0,Gen_X,2024-01-01,11.0
10314,1948,post_graduate,relation,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,0,1318,29,1,Baby_boomers,2024-01-01,11.0
10854,1970,post_graduate,relation,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,2,45,14,0,Gen_X,2024-01-01,10.0
10492,1959,graduate,relation,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,3,10,6,0,Baby_boomers,2024-01-01,10.0
6935,1951,post_graduate,relation,78497.0,0,0,2013-01-12,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,0,978,27,1,Baby_boomers,2024-01-01,11.0
7698,1976,post_graduate,relation,51650.0,0,1,2014-11-05,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,1,191,15,0,Gen_X,2024-01-01,9.0
3559,1988,post_graduate,relation,16248.0,1,0,2014-10-05,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,1,57,15,0,Millennial,2024-01-01,9.0
10562,1946,post_graduate,relation,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,0,1033,26,0,Baby_boomers,2024-01-01,10.0
10796,1984,post_graduate,relation,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,1,66,12,0,Millennial,2024-01-01,10.0
2563,1961,under_graduate,relation,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,0,43,12,0,Baby_boomers,2024-01-01,10.0
3518,1983,graduate,relation,25271.0,1,0,2012-05-12,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,1,50,14,0,Millennial,2024-01-01,12.0
5823,1970,post_graduate,single,32303.0,0,1,2014-08-03,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,1,39,12,0,Gen_X,2024-01-01,9.0
3934,1966,graduate,relation,61286.0,0,1,2013-02-08,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,1,608,23,0,Gen_X,2024-01-01,11.0
6982,1976,graduate,relation,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,0,1581,26,0,Gen_X,2024-01-01,11.0
6431,1964,post_graduate,relation,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,2,68,14,0,Baby_boomers,2024-01-01,11.0
9733,1978,under_graduate,relation,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,1,80,11,1,Gen_X,2024-01-01,11.0
5602,1989,post_graduate,relation,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,0,1282,31,0,Millennial,2024-01-01,11.0
7829,1900,post_graduate,single,36640.0,1,0,2013-09-26,99,15,6,8,7,4,25,1,2,1,2,5,0,0,0,0,0,1,0,1,65,11,0,Builder,2024-01-01,10.0
1324,1988,graduate,relation,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,1,91,16,0,Millennial,2024-01-01,11.0
326,1973,graduate,relation,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,2,315,22,0,Gen_X,2024-01-01,11.0
7224,1977,graduate,relation,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,2,31,14,0,Gen_X,2024-01-01,10.0
6999,1980,post_graduate,relation,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,0,834,26,0,Millennial,2024-01-01,10.0
9938,1954,graduate,relation,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,0,1600,19,1,Baby_boomers,2024-01-01,10.0
6422,1954,graduate,relation,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,0,1270,19,0,Baby_boomers,2024-01-01,11.0
3182,1973,post_graduate,single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,2,263,23,1,Gen_X,2024-01-01,10.0
7300,1952,graduate,single,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,1,535,24,1,Baby_boomers,2024-01-01,10.0
10424,1968,graduate,single,75922.0,0,0,2013-09-12,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,0,1295,19,0,Gen_X,2024-01-01,10.0
8727,1978,graduate,single,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,1,1150,35,0,Gen_X,2024-01-01,10.0
2798,1977,post_graduate,relation,102160.0,0,0,2012-02-11,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,0,1240,30,1,Gen_X,2024-01-01,12.0
1030,1965,post_graduate,single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,2,38,13,0,Gen_X,2024-01-01,10.0
624,1984,post_graduate,single,18890.0,0,0,2012-10-11,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,0,35,10,1,Millennial,2024-01-01,11.0
5176,1988,graduate,relation,29604.0,1,0,2013-08-12,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,1,53,14,1,Millennial,2024-01-01,10.0
5552,1963,post_graduate,single,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,2,293,23,0,Baby_boomers,2024-01-01,11.0
868,1966,graduate,relation,44794.0,0,1,2014-08-06,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,1,65,12,0,Gen_X,2024-01-01,9.0
380,1954,graduate,single,64497.0,0,1,2012-10-09,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,1,1804,37,1,Baby_boomers,2024-01-01,11.0
2677,1956,graduate,relation,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,1,241,19,0,Baby_boomers,2024-01-01,11.0
6521,1954,graduate,relation,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,0,1101,21,0,Baby_boomers,2024-01-01,10.0
6927,1968,post_graduate,relation,44377.0,1,1,2012-05-10,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,2,264,27,0,Gen_X,2024-01-01,12.0
2877,1974,post_graduate,relation,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,2,541,33,0,Gen_X,2024-01-01,11.0
0,1985,graduate,relation,70951.0,0,0,2013-04-05,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,0,1198,18,0,Millennial,2024-01-01,11.0
1584,1977,graduate,relation,41443.0,1,0,2014-01-04,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,1,482,28,0,Gen_X,2024-01-01,10.0
7264,1978,post_graduate,single,52195.0,2,1,2014-12-05,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,3,17,12,0,Gen_X,2024-01-01,9.0
6274,1948,post_graduate,relation,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,0,1615,28,1,Baby_boomers,2024-01-01,10.0
1377,1954,post_graduate,single,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,1,285,19,0,Baby_boomers,2024-01-01,10.0
454,1980,graduate,relation,69508.0,1,0,2012-11-14,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,1,1135,34,0,Millennial,2024-01-01,11.0
1755,1988,post_graduate,relation,45204.0,1,0,2014-11-04,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,1,114,10,0,Millennial,2024-01-01,9.0
2075,1969,graduate,relation,72460.0,0,0,2013-11-14,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,0,1047,17,0,Gen_X,2024-01-01,10.0
4785,1970,post_graduate,relation,77622.0,0,2,2014-04-14,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,2,714,25,0,Gen_X,2024-01-01,10.0
9076,1980,post_graduate,relation,30732.0,1,0,2013-05-01,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,1,185,21,0,Millennial,2024-01-01,11.0
7079,1962,graduate,single,63887.0,0,1,2012-08-09,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,1,1245,38,0,Baby_boomers,2024-01-01,11.0
4653,1978,graduate,relation,42011.0,1,0,2013-03-26,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,1,189,20,0,Gen_X,2024-01-01,11.0
7375,1976,graduate,relation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,576,24,0,Gen_X,2024-01-01,11.0
709,1952,graduate,single,51537.0,0,1,2012-09-12,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,1,1103,26,0,Baby_boomers,2024-01-01,11.0
460,1972,post_graduate,relation,79930.0,0,0,2012-08-08,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,0,1753,19,0,Gen_X,2024-01-01,11.0
3726,1986,post_graduate,relation,34320.0,1,0,2014-02-16,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,1,17,12,0,Millennial,2024-01-01,10.0
6798,1966,graduate,single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,2,433,30,0,Gen_X,2024-01-01,11.0
5341,1962,post_graduate,single,81975.0,0,1,2013-05-01,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,1,1588,21,1,Baby_boomers,2024-01-01,11.0
1606,1971,graduate,relation,38590.0,1,0,2013-05-15,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,1,22,12,0,Gen_X,2024-01-01,11.0
9617,1951,graduate,single,15033.0,0,0,2014-04-16,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,0,19,8,0,Baby_boomers,2024-01-01,10.0
3233,1965,post_graduate,relation,62745.0,0,1,2013-03-23,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,1,1117,34,0,Gen_X,2024-01-01,11.0
89,1975,post_graduate,relation,22212.0,1,0,2013-09-12,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,1,69,14,0,Gen_X,2024-01-01,10.0
2936,1982,post_graduate,relation,23661.0,1,0,2013-04-12,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,1,23,12,0,Millennial,2024-01-01,11.0
9449,1958,post_graduate,single,79761.0,0,1,2013-04-10,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,1,605,22,0,Baby_boomers,2024-01-01,11.0
7297,1973,graduate,single,7500.0,1,0,2013-12-26,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,1,57,18,0,Gen_X,2024-01-01,10.0
11004,1893,post_graduate,single,60182.0,0,1,2014-05-17,23,8,0,5,7,0,2,1,1,0,2,4,0,0,0,0,0,0,0,1,22,8,0,Builder,2024-01-01,10.0
313,1968,graduate,single,73455.0,0,0,2013-10-28,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,0,2088,25,1,Gen_X,2024-01-01,10.0
9940,1958,graduate,relation,64961.0,0,1,2012-12-23,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,1,1009,19,0,Baby_boomers,2024-01-01,11.0
10735,1971,graduate,single,22804.0,1,0,2013-07-31,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,1,26,14,0,Gen_X,2024-01-01,10.0
9529,1990,graduate,relation,73687.0,0,0,2013-11-28,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,0,1627,24,1,Millennial,2024-01-01,10.0
6439,1958,graduate,relation,61074.0,0,1,2012-08-17,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,1,1102,38,0,Baby_boomers,2024-01-01,11.0
7411,1964,post_graduate,relation,31686.0,1,1,2014-05-06,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,2,17,12,0,Baby_boomers,2024-01-01,10.0
2176,1972,graduate,relation,80134.0,1,0,2013-05-20,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,1,1,1690,22,1,Gen_X,2024-01-01,11.0
9265,1953,graduate,relation,75027.0,0,1,2013-09-01,74,925,64,179,133,12,77,2,9,4,6,5,0,0,0,0,0,0,0,1,1390,26,0,Baby_boomers,2024-01-01,10.0
8867,1988,post_graduate,relation,67546.0,0,0,2012-08-31,90,864,134,768,150,38,172,1,4,10,5,3,0,0,0,0,0,0,0,0,2126,23,0,Millennial,2024-01-01,11.0
8932,1969,post_graduate,relation,65176.0,0,1,2012-10-29,57,960,28,183,220,70,70,4,9,6,6,6,0,0,0,0,0,0,0,1,1531,31,0,Gen_X,2024-01-01,11.0
10236,1975,post_graduate,single,31160.0,1,0,2013-09-16,59,16,3,25,6,1,13,2,2,0,3,8,0,0,0,0,0,0,0,1,64,15,0,Gen_X,2024-01-01,10.0
6340,1985,graduate,single,29938.0,1,0,2013-10-27,52,3,3,7,0,2,11,2,1,0,3,6,0,0,0,0,0,0,0,1,26,12,0,Millennial,2024-01-01,10.0
10089,1974,graduate,single,102692.0,0,0,2013-05-04,5,168,148,444,32,172,148,1,6,9,13,2,0,1,1,1,1,0,1,0,1112,31,1,Gen_X,2024-01-01,11.0
2227,1958,post_graduate,relation,26490.0,0,0,2012-09-22,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,0,210,17,0,Baby_boomers,2024-01-01,11.0
10992,1967,graduate,relation,75702.0,1,1,2012-08-29,77,650,28,353,45,42,30,5,4,6,11,8,0,0,0,0,0,0,0,2,1148,34,0,Gen_X,2024-01-01,11.0
5304,1974,post_graduate,single,30899.0,1,0,2012-10-13,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,1,33,12,0,Gen_X,2024-01-01,11.0
309,1961,post_graduate,relation,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,1,1101,25,1,Baby_boomers,2024-01-01,11.0
3406,1964,graduate,single,45989.0,0,1,2012-10-22,97,138,33,87,28,24,12,4,3,2,7,3,0,0,0,0,0,0,0,1,322,19,0,Baby_boomers,2024-01-01,11.0
2661,1964,graduate,single,18701.0,1,1,2013-04-06,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,0,2,44,15,0,Baby_boomers,2024-01-01,11.0
3153,1957,post_graduate,single,40737.0,2,1,2013-08-12,24,11,0,4,0,0,2,1,1,0,2,8,0,0,0,0,0,0,0,3,17,12,0,Baby_boomers,2024-01-01,10.0
10264,1979,graduate,single,15287.0,1,0,2012-10-10,60,1,2,8,4,3,13,2,1,1,2,7,1,0,0,0,0,0,1,1,31,13,1,Gen_X,2024-01-01,11.0
1184,1968,post_graduate,single,69674.0,0,2,2013-05-22,46,554,41,215,11,0,24,3,10,2,10,5,0,0,0,0,0,0,0,2,845,30,0,Gen_X,2024-01-01,11.0
4200,1970,post_graduate,relation,44159.0,1,0,2014-06-17,85,167,2,62,24,13,7,4,4,1,6,5,0,0,0,0,0,0,0,1,275,20,0,Gen_X,2024-01-01,10.0
9396,1978,post_graduate,relation,37717.0,1,0,2012-11-23,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,1,25,13,0,Gen_X,2024-01-01,11.0
2387,1952,post_graduate,relation,43776.0,1,1,2013-03-02,9,177,2,71,3,2,20,6,5,2,4,8,0,0,0,0,0,0,1,2,275,25,0,Baby_boomers,2024-01-01,11.0
6690,1966,post_graduate,relation,38179.0,1,1,2013-03-14,30,38,4,22,4,2,20,4,3,1,3,7,0,0,0,0,0,0,0,2,90,18,0,Gen_X,2024-01-01,11.0
1225,1963,graduate,relation,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,0,0,1495,20,1,Baby_boomers,2024-01-01,10.0
9703,1970,post_graduate,relation,38097.0,1,1,2012-10-15,70,77,2,35,0,1,69,4,3,2,2,7,1,0,0,0,0,0,1,2,184,18,1,Gen_X,2024-01-01,11.0
291,1970,graduate,relation,72940.0,0,0,2013-06-19,13,182,74,298,162,149,116,1,3,3,6,1,0,0,0,0,0,0,0,0,981,14,0,Gen_X,2024-01-01,11.0
4557,1970,graduate,relation,22070.0,1,0,2013-04-10,11,10,7,19,8,2,21,2,2,2,2,6,0,0,0,0,0,0,0,1,67,14,0,Gen_X,2024-01-01,11.0
2379,1953,graduate,single,69267.0,0,0,2012-09-22,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,0,1,0,1635,21,0,Baby_boomers,2024-01-01,11.0
5726,1983,post_graduate,single,31788.0,1,0,2014-03-20,15,16,7,23,0,8,6,3,3,0,4,5,0,0,0,0,0,1,0,1,60,15,0,Millennial,2024-01-01,10.0
3066,1975,post_graduate,relation,61905.0,0,1,2014-04-02,2,167,0,43,6,2,13,2,4,2,4,5,0,0,0,0,0,0,0,1,231,17,0,Gen_X,2024-01-01,10.0
6336,1960,graduate,relation,29315.0,1,1,2014-06-04,55,13,2,14,8,7,4,4,2,0,4,6,0,0,0,0,0,0,0,2,48,16,0,Baby_boomers,2024-01-01,10.0
10967,1963,graduate,single,33378.0,1,1,2013-06-02,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,2,99,16,0,Baby_boomers,2024-01-01,11.0
2304,1963,post_graduate,relation,66313.0,0,1,2013-09-16,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,1,770,27,0,Baby_boomers,2024-01-01,10.0
3445,1956,graduate,single,60714.0,0,0,2013-01-17,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,0,1,0,957,28,0,Baby_boomers,2024-01-01,11.0
7828,1981,post_graduate,relation,77882.0,0,0,2014-04-30,29,68,129,396,188,22,15,1,3,3,5,1,0,0,0,0,0,0,0,0,818,13,0,Millennial,2024-01-01,10.0
3762,1986,post_graduate,single,69867.0,0,0,2013-02-04,30,196,0,512,33,130,54,1,3,5,8,1,0,0,0,1,0,0,1,0,925,18,1,Millennial,2024-01-01,11.0
4391,1968,post_graduate,single,63841.0,0,1,2013-04-21,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,1,908,28,0,Gen_X,2024-01-01,11.0
4669,1981,under_graduate,relation,24480.0,1,0,2013-11-02,46,4,19,9,28,25,17,3,3,0,4,7,0,0,0,0,0,0,0,1,102,17,0,Millennial,2024-01-01,10.0
10144,1976,graduate,relation,51369.0,0,1,2012-10-25,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,1,576,24,0,Gen_X,2024-01-01,11.0
8652,1946,graduate,relation,37760.0,0,0,2012-08-31,20,84,5,38,150,12,28,2,4,1,6,7,0,0,0,0,0,0,0,0,317,20,0,Baby_boomers,2024-01-01,11.0
1672,1974,post_graduate,relation,65640.0,0,1,2014-01-03,74,204,7,149,20,15,66,1,5,1,8,2,0,0,0,0,0,0,0,1,461,17,0,Gen_X,2024-01-01,10.0
8962,1975,post_graduate,relation,44319.0,1,1,2014-04-17,18,26,0,8,0,0,3,2,2,0,3,5,0,0,0,0,0,0,0,2,37,12,0,Gen_X,2024-01-01,10.0
9974,1974,graduate,relation,30631.0,1,0,2013-12-07,75,15,6,20,4,5,20,1,3,1,2,7,0,0,0,0,0,0,0,1,70,14,0,Gen_X,2024-01-01,10.0
10983,1952,graduate,relation,75278.0,0,0,2013-01-29,17,304,98,230,150,74,74,1,6,3,13,3,0,0,0,0,0,0,0,0,930,26,0,Baby_boomers,2024-01-01,11.0
8148,1956,post_graduate,relation,50898.0,1,1,2013-08-01,88,285,28,242,55,114,135,13,6,2,12,5,0,0,0,0,0,0,0,2,859,38,0,Baby_boomers,2024-01-01,10.0
10102,1966,graduate,single,79946.0,0,0,2014-12-05,19,395,183,565,166,141,28,1,5,11,5,3,0,0,0,0,0,0,0,0,1478,25,0,Gen_X,2024-01-01,9.0
4697,1949,post_graduate,single,35416.0,0,0,2013-06-13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,0,390,24,0,Baby_boomers,2024-01-01,11.0
9262,1984,post_graduate,relation,32414.0,0,0,2013-04-07,11,20,6,5,0,9,12,1,1,0,3,7,1,0,0,0,0,0,0,0,52,12,1,Millennial,2024-01-01,11.0
7254,1969,graduate,relation,38361.0,1,0,2013-12-27,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,1,137,17,0,Gen_X,2024-01-01,10.0
